"DateTime","Skew 30 Days"
"2023-02-21 14:00:00",2.68
"2023-02-21 14:05:00",2.77
"2023-02-21 14:10:00",2.75
"2023-02-21 14:15:00",2.73
"2023-02-21 14:20:00",2.91
"2023-02-21 14:25:00",3.11
"2023-02-21 14:30:00",3.18
"2023-02-21 14:35:00",3.22
"2023-02-21 14:40:00",3.47
"2023-02-21 14:45:00",3.49
"2023-02-21 14:50:00",3.43
"2023-02-21 14:55:00",3.26
"2023-02-21 15:00:00",3.12
"2023-02-21 15:05:00",3.06
"2023-02-21 15:10:00",3.01
"2023-02-21 15:15:00",2.74
"2023-02-21 15:20:00",2.18
"2023-02-21 15:25:00",2.22
"2023-02-21 15:30:00",2.43
"2023-02-21 15:35:00",2.69
"2023-02-21 15:40:00",2.93
"2023-02-21 15:45:00",3.06
"2023-02-21 15:50:00",3.01
"2023-02-21 15:55:00",2.95
"2023-02-21 16:00:00",2.93
"2023-02-21 16:05:00",3.07
"2023-02-21 16:10:00",2.97
"2023-02-21 16:15:00",3.01
"2023-02-21 16:20:00",2.8
"2023-02-21 16:25:00",2.67
"2023-02-21 16:30:00",2.6
"2023-02-21 16:35:00",3.51
"2023-02-21 16:40:00",2.37
"2023-02-21 16:45:00",2.35
"2023-02-21 16:50:00",2.37
"2023-02-21 16:55:00",2.21
"2023-02-21 17:00:00",1.7
"2023-02-21 17:05:00",1.66
"2023-02-21 17:10:00",1.69
"2023-02-21 17:15:00",1.61
"2023-02-21 17:20:00",1.72
"2023-02-21 17:25:00",1.65
"2023-02-21 17:30:00",1.62
"2023-02-21 17:35:00",1.6
"2023-02-21 17:40:00",1.51
"2023-02-21 17:45:00",1.49
"2023-02-21 17:50:00",1.57
"2023-02-21 17:55:00",1.86
"2023-02-21 18:00:00",1.71
"2023-02-21 18:05:00",1.9
"2023-02-21 18:10:00",1.91
"2023-02-21 18:15:00",1.91
"2023-02-21 18:20:00",1.99
"2023-02-21 18:25:00",2.12
"2023-02-21 18:30:00",2.1
"2023-02-21 18:35:00",1.95
"2023-02-21 18:40:00",1.94
"2023-02-21 18:45:00",1.79
"2023-02-21 18:50:00",1.91
"2023-02-21 18:55:00",1.99
"2023-02-21 19:00:00",2.15
"2023-02-21 19:05:00",2.12
"2023-02-21 19:10:00",2.04
"2023-02-21 19:15:00",2.24
"2023-02-21 19:20:00",2.52
"2023-02-21 19:25:00",2.64
"2023-02-21 19:30:00",2.68
"2023-02-21 19:35:00",2.76
"2023-02-21 19:40:00",2.72
"2023-02-21 19:45:00",2.42
"2023-02-21 19:50:00",2.38
"2023-02-21 19:55:00",2.35
"2023-02-21 20:00:00",2.33
"2023-02-21 20:05:00",2.41
"2023-02-21 20:10:00",2.47
"2023-02-21 20:15:00",2.46
"2023-02-21 20:20:00",2.4
"2023-02-21 20:25:00",2.38
"2023-02-21 20:30:00",2.31
"2023-02-21 20:35:00",2.24
"2023-02-21 20:40:00",2.19
"2023-02-21 20:45:00",2.23
"2023-02-21 20:50:00",2.22
"2023-02-21 20:55:00",2.29
"2023-02-21 21:00:00",2.36
"2023-02-21 21:05:00",2.33
"2023-02-21 21:10:00",2.45
"2023-02-21 21:15:00",2.2
"2023-02-21 21:20:00",3.2
"2023-02-21 21:25:00",4.33
"2023-02-21 21:30:00",3.97
"2023-02-21 21:35:00",3.93
"2023-02-21 21:40:00",3.35
"2023-02-21 21:45:00",3.96
"2023-02-21 21:50:00",3.91
"2023-02-21 21:55:00",3.84
"2023-02-21 22:00:00",3.87
"2023-02-21 22:05:00",3.78
"2023-02-21 22:10:00",3.83
"2023-02-21 22:15:00",4.37
"2023-02-21 22:20:00",4.32
"2023-02-21 22:25:00",4.16
"2023-02-21 22:30:00",4.1
"2023-02-21 22:35:00",4.11
"2023-02-21 22:40:00",3.81
"2023-02-21 22:45:00",4.02
"2023-02-21 22:50:00",2.64
"2023-02-21 22:55:00",4.29
"2023-02-21 23:00:00",4.1
"2023-02-21 23:05:00",2.42
"2023-02-21 23:10:00",3.89
"2023-02-21 23:15:00",3.91
